time,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120
2650,397.681,397.681,397.681,397.681,397.681,397.682,397.682,397.683,397.683,397.684,397.684,397.679,397.679,397.679,397.679,397.68,397.68,397.68,397.681,397.681,397.682,397.683,397.678,397.678,397.678,397.678,397.678,397.679,397.679,397.679,397.68,397.681,397.681,397.677,397.677,397.677,397.677,397.677,397.678,397.678,397.678,397.679,397.68,397.68,397.676,397.676,397.676,397.676,397.677,397.677,397.677,397.678,397.678,397.679,397.68,397.676,397.676,397.676,397.676,397.676,397.677,397.677,397.678,397.678,397.679,397.68,397.676,397.676,397.676,397.676,397.677,397.677,397.677,397.678,397.678,397.679,397.68,397.677,397.677,397.677,397.677,397.677,397.678,397.678,397.678,397.679,397.68,397.68,397.678,397.678,397.678,397.678,397.678,397.679,397.679,397.679,397.68,397.681,397.681,397.679,397.679,397.679,397.679,397.68,397.68,397.68,397.681,397.681,397.682,397.683,397.681,397.681,397.681,397.681,397.681,397.682,397.682,397.683,397.683,397.684,397.684
2660,397.725,397.725,397.725,397.725,397.725,397.726,397.726,397.727,397.727,397.728,397.729,397.723,397.723,397.723,397.723,397.724,397.724,397.724,397.725,397.726,397.726,397.727,397.722,397.722,397.722,397.722,397.722,397.723,397.723,397.724,397.724,397.725,397.726,397.721,397.721,397.721,397.721,397.721,397.722,397.722,397.723,397.723,397.724,397.725,397.72,397.72,397.72,397.721,397.721,397.721,397.722,397.722,397.723,397.723,397.724,397.72,397.72,397.72,397.72,397.721,397.721,397.721,397.722,397.723,397.723,397.724,397.72,397.72,397.72,397.721,397.721,397.721,397.722,397.722,397.723,397.723,397.724,397.721,397.721,397.721,397.721,397.721,397.722,397.722,397.723,397.723,397.724,397.725,397.722,397.722,397.722,397.722,397.722,397.723,397.723,397.724,397.724,397.725,397.726,397.723,397.723,397.723,397.723,397.724,397.724,397.724,397.725,397.726,397.726,397.727,397.725,397.725,397.725,397.725,397.725,397.726,397.726,397.727,397.727,397.728,397.729
2670,397.768,397.768,397.768,397.769,397.769,397.769,397.77,397.77,397.771,397.771,397.772,397.766,397.767,397.767,397.767,397.767,397.767,397.768,397.768,397.769,397.77,397.77,397.765,397.765,397.765,397.766,397.766,397.766,397.767,397.767,397.768,397.768,397.769,397.764,397.764,397.764,397.765,397.765,397.765,397.766,397.766,397.767,397.767,397.768,397.764,397.764,397.764,397.764,397.764,397.765,397.765,397.766,397.766,397.767,397.767,397.764,397.764,397.764,397.764,397.764,397.764,397.765,397.765,397.766,397.767,397.767,397.764,397.764,397.764,397.764,397.764,397.765,397.765,397.766,397.766,397.767,397.767,397.764,397.764,397.764,397.765,397.765,397.765,397.766,397.766,397.767,397.767,397.768,397.765,397.765,397.765,397.766,397.766,397.766,397.767,397.767,397.768,397.768,397.769,397.766,397.767,397.767,397.767,397.767,397.767,397.768,397.768,397.769,397.77,397.77,397.768,397.768,397.768,397.769,397.769,397.769,397.77,397.77,397.771,397.771,397.772
2680,397.811,397.811,397.811,397.811,397.811,397.812,397.812,397.812,397.813,397.814,397.814,397.809,397.809,397.809,397.809,397.81,397.81,397.81,397.811,397.811,397.812,397.813,397.808,397.808,397.808,397.808,397.808,397.809,397.809,397.81,397.81,397.811,397.811,397.807,397.807,397.807,397.807,397.807,397.808,397.808,397.809,397.809,397.81,397.811,397.806,397.806,397.806,397.807,397.807,397.807,397.808,397.808,397.809,397.809,397.81,397.806,397.806,397.806,397.806,397.807,397.807,397.807,397.808,397.808,397.809,397.81,397.806,397.806,397.806,397.807,397.807,397.807,397.808,397.808,397.809,397.809,397.81,397.807,397.807,397.807,397.807,397.807,397.808,397.808,397.809,397.809,397.81,397.811,397.808,397.808,397.808,397.808,397.808,397.809,397.809,397.81,397.81,397.811,397.811,397.809,397.809,397.809,397.809,397.81,397.81,397.81,397.811,397.811,397.812,397.813,397.811,397.811,397.811,397.811,397.811,397.812,397.812,397.812,397.813,397.814,397.814
2690,397.852,397.852,397.853,397.853,397.853,397.853,397.854,397.854,397.855,397.855,397.856,397.851,397.851,397.851,397.851,397.851,397.852,397.852,397.853,397.853,397.854,397.854,397.85,397.85,397.85,397.85,397.85,397.85,397.851,397.851,397.852,397.852,397.853,397.849,397.849,397.849,397.849,397.849,397.85,397.85,397.85,397.851,397.852,397.852,397.848,397.848,397.848,397.848,397.849,397.849,397.849,397.85,397.85,397.851,397.852,397.848,397.848,397.848,397.848,397.849,397.849,397.849,397.85,397.85,397.851,397.852,397.848,397.848,397.848,397.848,397.849,397.849,397.849,397.85,397.85,397.851,397.852,397.849,397.849,397.849,397.849,397.849,397.85,397.85,397.85,397.851,397.852,397.852,397.85,397.85,397.85,397.85,397.85,397.85,397.851,397.851,397.852,397.852,397.853,397.851,397.851,397.851,397.851,397.851,397.852,397.852,397.853,397.853,397.854,397.854,397.852,397.852,397.853,397.853,397.853,397.853,397.854,397.854,397.855,397.855,397.856
2700,397.893,397.893,397.893,397.894,397.894,397.894,397.895,397.895,397.896,397.896,397.897,397.892,397.892,397.892,397.892,397.892,397.893,397.893,397.893,397.894,397.895,397.895,397.891,397.891,397.891,397.891,397.891,397.891,397.892,397.892,397.893,397.893,397.894,397.89,397.89,397.89,397.89,397.89,397.891,397.891,397.891,397.892,397.893,397.893,397.889,397.889,397.889,397.889,397.89,397.89,397.89,397.891,397.891,397.892,397.893,397.889,397.889,397.889,397.889,397.89,397.89,397.89,397.891,397.891,397.892,397.892,397.889,397.889,397.889,397.889,397.89,397.89,397.89,397.891,397.891,397.892,397.893,397.89,397.89,397.89,397.89,397.89,397.891,397.891,397.891,397.892,397.893,397.893,397.891,397.891,397.891,397.891,397.891,397.891,397.892,397.892,397.893,397.893,397.894,397.892,397.892,397.892,397.892,397.892,397.893,397.893,397.893,397.894,397.895,397.895,397.893,397.893,397.893,397.894,397.894,397.894,397.895,397.895,397.896,397.896,397.897
2710,397.933,397.934,397.934,397.934,397.934,397.934,397.935,397.935,397.936,397.936,397.937,397.932,397.932,397.932,397.932,397.932,397.933,397.933,397.934,397.934,397.935,397.935,397.931,397.931,397.931,397.931,397.931,397.932,397.932,397.932,397.933,397.934,397.934,397.93,397.93,397.93,397.93,397.93,397.931,397.931,397.932,397.932,397.933,397.933,397.929,397.929,397.929,397.93,397.93,397.93,397.931,397.931,397.932,397.932,397.933,397.929,397.929,397.929,397.929,397.93,397.93,397.93,397.931,397.931,397.932,397.933,397.929,397.929,397.929,397.93,397.93,397.93,397.931,397.931,397.932,397.932,397.933,397.93,397.93,397.93,397.93,397.93,397.931,397.931,397.932,397.932,397.933,397.933,397.931,397.931,397.931,397.931,397.931,397.932,397.932,397.932,397.933,397.934,397.934,397.932,397.932,397.932,397.932,397.932,397.933,397.933,397.934,397.934,397.935,397.935,397.933,397.934,397.934,397.934,397.934,397.934,397.935,397.935,397.936,397.936,397.937
2720,397.973,397.973,397.973,397.973,397.973,397.974,397.974,397.975,397.975,397.976,397.976,397.971,397.971,397.971,397.972,397.972,397.972,397.973,397.973,397.974,397.974,397.975,397.97,397.97,397.97,397.97,397.971,397.971,397.971,397.972,397.972,397.973,397.974,397.969,397.969,397.969,397.97,397.97,397.97,397.971,397.971,397.971,397.972,397.973,397.969,397.969,397.969,397.969,397.969,397.97,397.97,397.97,397.971,397.972,397.972,397.969,397.969,397.969,397.969,397.969,397.969,397.97,397.97,397.971,397.971,397.972,397.969,397.969,397.969,397.969,397.969,397.97,397.97,397.97,397.971,397.972,397.972,397.969,397.969,397.969,397.97,397.97,397.97,397.971,397.971,397.971,397.972,397.973,397.97,397.97,397.97,397.97,397.971,397.971,397.971,397.972,397.972,397.973,397.974,397.971,397.971,397.971,397.972,397.972,397.972,397.973,397.973,397.974,397.974,397.975,397.973,397.973,397.973,397.973,397.973,397.974,397.974,397.975,397.975,397.976,397.976
2730,398.011,398.012,398.012,398.012,398.012,398.012,398.013,398.013,398.014,398.014,398.015,398.01,398.01,398.01,398.01,398.011,398.011,398.011,398.012,398.012,398.013,398.013,398.009,398.009,398.009,398.009,398.009,398.01,398.01,398.01,398.011,398.012,398.012,398.008,398.008,398.008,398.008,398.009,398.009,398.009,398.01,398.01,398.011,398.011,398.007,398.008,398.008,398.008,398.008,398.008,398.009,398.009,398.01,398.01,398.011,398.007,398.007,398.007,398.008,398.008,398.008,398.009,398.009,398.009,398.01,398.011,398.007,398.008,398.008,398.008,398.008,398.008,398.009,398.009,398.01,398.01,398.011,398.008,398.008,398.008,398.008,398.009,398.009,398.009,398.01,398.01,398.011,398.011,398.009,398.009,398.009,398.009,398.009,398.01,398.01,398.01,398.011,398.012,398.012,398.01,398.01,398.01,398.01,398.011,398.011,398.011,398.012,398.012,398.013,398.013,398.011,398.012,398.012,398.012,398.012,398.012,398.013,398.013,398.014,398.014,398.015
2740,398.049,398.049,398.05,398.05,398.05,398.05,398.051,398.051,398.051,398.052,398.053,398.048,398.048,398.048,398.048,398.048,398.049,398.049,398.05,398.05,398.051,398.051,398.047,398.047,398.047,398.047,398.047,398.048,398.048,398.048,398.049,398.049,398.05,398.046,398.046,398.046,398.046,398.046,398.047,398.047,398.048,398.048,398.049,398.049,398.045,398.046,398.046,398.046,398.046,398.046,398.047,398.047,398.048,398.048,398.049,398.045,398.045,398.045,398.046,398.046,398.046,398.046,398.047,398.047,398.048,398.049,398.045,398.046,398.046,398.046,398.046,398.046,398.047,398.047,398.048,398.048,398.049,398.046,398.046,398.046,398.046,398.046,398.047,398.047,398.048,398.048,398.049,398.049,398.047,398.047,398.047,398.047,398.047,398.048,398.048,398.048,398.049,398.049,398.05,398.048,398.048,398.048,398.048,398.048,398.049,398.049,398.05,398.05,398.051,398.051,398.049,398.049,398.05,398.05,398.05,398.05,398.051,398.051,398.051,398.052,398.053
2750,398.087,398.087,398.087,398.087,398.087,398.087,398.088,398.088,398.089,398.089,398.09,398.085,398.085,398.085,398.085,398.086,398.086,398.086,398.087,398.087,398.088,398.088,398.084,398.084,398.084,398.084,398.085,398.085,398.085,398.086,398.086,398.087,398.087,398.083,398.083,398.083,398.083,398.084,398.084,398.084,398.085,398.085,398.086,398.086,398.083,398.083,398.083,398.083,398.083,398.084,398.084,398.084,398.085,398.085,398.086,398.083,398.083,398.083,398.083,398.083,398.083,398.084,398.084,398.085,398.085,398.086,398.083,398.083,398.083,398.083,398.083,398.084,398.084,398.084,398.085,398.085,398.086,398.083,398.083,398.083,398.083,398.084,398.084,398.084,398.085,398.085,398.086,398.086,398.084,398.084,398.084,398.084,398.085,398.085,398.085,398.086,398.086,398.087,398.087,398.085,398.085,398.085,398.085,398.086,398.086,398.086,398.087,398.087,398.088,398.088,398.087,398.087,398.087,398.087,398.087,398.087,398.088,398.088,398.089,398.089,398.09
2760,398.123,398.123,398.123,398.123,398.124,398.124,398.124,398.125,398.125,398.126,398.126,398.122,398.122,398.122,398.122,398.122,398.122,398.123,398.123,398.124,398.124,398.125,398.12,398.121,398.121,398.121,398.121,398.121,398.122,398.122,398.123,398.123,398.124,398.12,398.12,398.12,398.12,398.12,398.121,398.121,398.121,398.122,398.122,398.123,398.119,398.119,398.119,398.12,398.12,398.12,398.12,398.121,398.121,398.122,398.122,398.119,398.119,398.119,398.119,398.12,398.12,398.12,398.121,398.121,398.122,398.122,398.119,398.119,398.119,398.12,398.12,398.12,398.12,398.121,398.121,398.122,398.122,398.12,398.12,398.12,398.12,398.12,398.121,398.121,398.121,398.122,398.122,398.123,398.12,398.121,398.121,398.121,398.121,398.121,398.122,398.122,398.123,398.123,398.124,398.122,398.122,398.122,398.122,398.122,398.122,398.123,398.123,398.124,398.124,398.125,398.123,398.123,398.123,398.123,398.124,398.124,398.124,398.125,398.125,398.126,398.126
2770,398.159,398.159,398.159,398.159,398.159,398.16,398.16,398.16,398.161,398.161,398.162,398.157,398.157,398.158,398.158,398.158,398.158,398.159,398.159,398.159,398.16,398.16,398.156,398.156,398.156,398.157,398.157,398.157,398.157,398.158,398.158,398.159,398.159,398.156,398.156,398.156,398.156,398.156,398.156,398.157,398.157,398.158,398.158,398.159,398.155,398.155,398.155,398.155,398.156,398.156,398.156,398.157,398.157,398.158,398.158,398.155,398.155,398.155,398.155,398.155,398.156,398.156,398.156,398.157,398.157,398.158,398.155,398.155,398.155,398.155,398.156,398.156,398.156,398.157,398.157,398.158,398.158,398.156,398.156,398.156,398.156,398.156,398.156,398.157,398.157,398.158,398.158,398.159,398.156,398.156,398.156,398.157,398.157,398.157,398.157,398.158,398.158,398.159,398.159,398.157,398.157,398.158,398.158,398.158,398.158,398.159,398.159,398.159,398.16,398.16,398.159,398.159,398.159,398.159,398.159,398.16,398.16,398.16,398.161,398.161,398.162
2780,398.194,398.194,398.194,398.194,398.194,398.195,398.195,398.195,398.196,398.196,398.197,398.192,398.193,398.193,398.193,398.193,398.193,398.194,398.194,398.194,398.195,398.196,398.191,398.191,398.192,398.192,398.192,398.192,398.193,398.193,398.193,398.194,398.194,398.191,398.191,398.191,398.191,398.191,398.191,398.192,398.192,398.193,398.193,398.194,398.19,398.19,398.19,398.191,398.191,398.191,398.191,398.192,398.192,398.193,398.193,398.19,398.19,398.19,398.19,398.191,398.191,398.191,398.192,398.192,398.193,398.193,398.19,398.19,398.19,398.191,398.191,398.191,398.191,398.192,398.192,398.193,398.193,398.191,398.191,398.191,398.191,398.191,398.191,398.192,398.192,398.193,398.193,398.194,398.191,398.191,398.192,398.192,398.192,398.192,398.193,398.193,398.193,398.194,398.194,398.192,398.193,398.193,398.193,398.193,398.193,398.194,398.194,398.194,398.195,398.196,398.194,398.194,398.194,398.194,398.194,398.195,398.195,398.195,398.196,398.196,398.197
2790,398.228,398.228,398.228,398.229,398.229,398.229,398.229,398.23,398.23,398.231,398.231,398.227,398.227,398.227,398.227,398.227,398.228,398.228,398.228,398.229,398.229,398.23,398.226,398.226,398.226,398.226,398.226,398.227,398.227,398.227,398.228,398.228,398.229,398.225,398.225,398.225,398.225,398.226,398.226,398.226,398.227,398.227,398.228,398.228,398.225,398.225,398.225,398.225,398.225,398.225,398.226,398.226,398.227,398.227,398.228,398.225,398.225,398.225,398.225,398.225,398.225,398.226,398.226,398.226,398.227,398.228,398.225,398.225,398.225,398.225,398.225,398.225,398.226,398.226,398.227,398.227,398.228,398.225,398.225,398.225,398.225,398.226,398.226,398.226,398.227,398.227,398.228,398.228,398.226,398.226,398.226,398.226,398.226,398.227,398.227,398.227,398.228,398.228,398.229,398.227,398.227,398.227,398.227,398.227,398.228,398.228,398.228,398.229,398.229,398.23,398.228,398.228,398.228,398.229,398.229,398.229,398.229,398.23,398.23,398.231,398.231
2800,398.262,398.262,398.262,398.262,398.263,398.263,398.263,398.263,398.264,398.264,398.265,398.261,398.261,398.261,398.261,398.261,398.261,398.262,398.262,398.263,398.263,398.264,398.26,398.26,398.26,398.26,398.26,398.26,398.261,398.261,398.262,398.262,398.263,398.259,398.259,398.259,398.259,398.259,398.26,398.26,398.26,398.261,398.261,398.262,398.259,398.259,398.259,398.259,398.259,398.259,398.26,398.26,398.26,398.261,398.261,398.258,398.258,398.259,398.259,398.259,398.259,398.259,398.26,398.26,398.261,398.261,398.259,398.259,398.259,398.259,398.259,398.259,398.26,398.26,398.26,398.261,398.261,398.259,398.259,398.259,398.259,398.259,398.26,398.26,398.26,398.261,398.261,398.262,398.26,398.26,398.26,398.26,398.26,398.26,398.261,398.261,398.262,398.262,398.263,398.261,398.261,398.261,398.261,398.261,398.261,398.262,398.262,398.263,398.263,398.264,398.262,398.262,398.262,398.262,398.263,398.263,398.263,398.263,398.264,398.264,398.265
2810,398.295,398.295,398.295,398.295,398.296,398.296,398.296,398.297,398.297,398.297,398.298,398.294,398.294,398.294,398.294,398.294,398.295,398.295,398.295,398.296,398.296,398.297,398.293,398.293,398.293,398.293,398.293,398.294,398.294,398.294,398.295,398.295,398.296,398.292,398.292,398.292,398.292,398.293,398.293,398.293,398.294,398.294,398.294,398.295,398.292,398.292,398.292,398.292,398.292,398.292,398.293,398.293,398.294,398.294,398.295,398.292,398.292,398.292,398.292,398.292,398.292,398.293,398.293,398.293,398.294,398.294,398.292,398.292,398.292,398.292,398.292,398.292,398.293,398.293,398.294,398.294,398.295,398.292,398.292,398.292,398.292,398.293,398.293,398.293,398.294,398.294,398.294,398.295,398.293,398.293,398.293,398.293,398.293,398.294,398.294,398.294,398.295,398.295,398.296,398.294,398.294,398.294,398.294,398.294,398.295,398.295,398.295,398.296,398.296,398.297,398.295,398.295,398.295,398.295,398.296,398.296,398.296,398.297,398.297,398.297,398.298
2820,398.328,398.328,398.328,398.328,398.328,398.328,398.329,398.329,398.329,398.33,398.33,398.326,398.326,398.326,398.327,398.327,398.327,398.327,398.328,398.328,398.329,398.329,398.325,398.325,398.326,398.326,398.326,398.326,398.326,398.327,398.327,398.328,398.328,398.325,398.325,398.325,398.325,398.325,398.325,398.326,398.326,398.327,398.327,398.328,398.324,398.324,398.324,398.325,398.325,398.325,398.325,398.326,398.326,398.327,398.327,398.324,398.324,398.324,398.324,398.325,398.325,398.325,398.326,398.326,398.326,398.327,398.324,398.324,398.324,398.325,398.325,398.325,398.325,398.326,398.326,398.327,398.327,398.325,398.325,398.325,398.325,398.325,398.325,398.326,398.326,398.327,398.327,398.328,398.325,398.325,398.326,398.326,398.326,398.326,398.326,398.327,398.327,398.328,398.328,398.326,398.326,398.326,398.327,398.327,398.327,398.327,398.328,398.328,398.329,398.329,398.328,398.328,398.328,398.328,398.328,398.328,398.329,398.329,398.329,398.33,398.33
2830,398.359,398.36,398.36,398.36,398.36,398.36,398.36,398.361,398.361,398.362,398.362,398.358,398.358,398.358,398.359,398.359,398.359,398.359,398.36,398.36,398.36,398.361,398.357,398.357,398.357,398.358,398.358,398.358,398.358,398.359,398.359,398.36,398.36,398.357,398.357,398.357,398.357,398.357,398.357,398.358,398.358,398.358,398.359,398.359,398.356,398.356,398.356,398.356,398.357,398.357,398.357,398.358,398.358,398.358,398.359,398.356,398.356,398.356,398.356,398.357,398.357,398.357,398.357,398.358,398.358,398.359,398.356,398.356,398.356,398.356,398.357,398.357,398.357,398.358,398.358,398.358,398.359,398.357,398.357,398.357,398.357,398.357,398.357,398.358,398.358,398.358,398.359,398.359,398.357,398.357,398.357,398.358,398.358,398.358,398.358,398.359,398.359,398.36,398.36,398.358,398.358,398.358,398.359,398.359,398.359,398.359,398.36,398.36,398.36,398.361,398.359,398.36,398.36,398.36,398.36,398.36,398.36,398.361,398.361,398.362,398.362
2840,398.391,398.391,398.391,398.391,398.391,398.391,398.392,398.392,398.392,398.393,398.393,398.39,398.39,398.39,398.39,398.39,398.39,398.391,398.391,398.391,398.392,398.392,398.389,398.389,398.389,398.389,398.389,398.389,398.39,398.39,398.39,398.391,398.391,398.388,398.388,398.388,398.388,398.388,398.389,398.389,398.389,398.39,398.39,398.391,398.388,398.388,398.388,398.388,398.388,398.388,398.389,398.389,398.389,398.39,398.39,398.387,398.387,398.388,398.388,398.388,398.388,398.388,398.389,398.389,398.39,398.39,398.388,398.388,398.388,398.388,398.388,398.388,398.389,398.389,398.389,398.39,398.39,398.388,398.388,398.388,398.388,398.388,398.389,398.389,398.389,398.39,398.39,398.391,398.389,398.389,398.389,398.389,398.389,398.389,398.39,398.39,398.39,398.391,398.391,398.39,398.39,398.39,398.39,398.39,398.39,398.391,398.391,398.391,398.392,398.392,398.391,398.391,398.391,398.391,398.391,398.391,398.392,398.392,398.392,398.393,398.393
